EmployeeID;Age;AvgDailyHours;Department;Education;EducationField;Gender;HasFlexibleTimings;IsIndividualContributor;JobInvolvement;JobRole;JobSatisfaction;LeavesTaken;MaritalStatus;MicromanagedAtWork;MonthlyIncome;NumCompaniesWorked;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;RemoteWorkSatistfaction;SelfMotivationLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;WorkLoadLevel;YearsAtCompany;YearsSinceLastPromotion;YearsWithCurrManager
202075;55.0;2.11;Human Resources;1;Other;;No;No;2;Laboratory Technician;3;8.0;Single;3.0;183333;1;19;3;1;Very High;2;11.0;0;4;Medium;3.0;3.0;1.0
202076;;6.41;Human Resources;1;Medical;Female;No;No;3;Healthcare Representative;2;15.0;Married;2.0;141667;2;7;1;2;High;1;6.0;1;1;High;6.0;0.0;5.0
202077;28.0;7.01;Human Resources;5;Life Sciences;Female;No;Yes;1;Sales Executive;4;6.0;Single;3.0;66667;2;7;3;2;Very High;1;5.0;3;3;Low;0.0;0.0;0.0
202078;59.0;7.59;Human Resources;3;Other;Female;No;No;2;Manufacturing Director;1;7.0;Single;3.0;433333;6;14;1;4;High;2;24.0;1;2;Medium;2.0;2.0;2.0
202079;53.0;8.68;Human Resources;5;Human Resources;Male;No;No;4;Healthcare Representative;2;25.0;Married;5.0;416667;7;9;1;3;Low;2;31.0;0;3;Medium;18.0;5.0;8.0
202080;32.0;7.5;Sales;4;Marketing;Female;No;Yes;1;Human Resources;2;5.0;Single;5.0;58333;1;24;3;2;Low;1;3.0;4;2;High;1.0;1.0;1.0
202081;31.0;10.29;Sales;4;Marketing;Male;Yes;Yes;1;Research Director;4;14.0;Divorced;2.0;191667;1;14;1;1;Very High;3;9.0;3;2;Low;2.0;2.0;2.0
202082;29.0;7.9;Research & Development;4;Marketing;Female;Yes;Yes;2;Human Resources;4;4.0;Divorced;3.0;25000;1;11;2;1;Very High;3;1.0;5;3;High;1.0;1.0;1.0
202083;43.0;10.4;Research & Development;2;Technical Degree;Male;Yes;Yes;3;Sales Representative;4;8.0;Married;3.0;216667;1;20;3;3;Very High;1;11.0;3;1;Medium;1.0;1.0;1.0
202084;44.0;9.41;Human Resources;5;Technical Degree;Female;No;Yes;1;Human Resources;3;26.0;Divorced;3.0;375000;4;9;3;4;Very Low;2;22.0;2;1;Medium;21.0;2.0;6.0
202085;41.0;6.3;Human Resources;2;Life Sciences;Male;No;Yes;3;Sales Representative;3;6.0;Divorced;3.0;25000;1;13;2;4;High;4;1.0;3;3;Low;1.0;1.0;1.0
202086;18.0;7.11;Research & Development;2;Medical;Male;Yes;;4;Research Director;2;2.0;Single;1.0;8333;1;7;2;1;Medium;1;0.0;4;2;Low;;;
202087;53.0;7.97;Human Resources;4;Other;Male;No;No;1;Laboratory Technician;2;7.0;Single;3.0;216667;1;12;2;3;High;1;14.0;3;3;Low;1.0;1.0;1.0
202088;33.0;10.99;Sales;5;Life Sciences;Male;Yes;No;2;Manager;1;14.0;Divorced;5.0;125000;3;14;1;1;Medium;3;7.0;5;3;High;2.0;2.0;2.0
202089;;6.65;Research & Development;3;Medical;Male;No;No;2;Research Scientist;3;8.0;Divorced;2.0;200000;1;19;1;4;High;3;10.0;3;3;Low;;;
202090;36.0;6.08;Sales;3;Human Resources;Male;Yes;No;4;Sales Representative;4;8.0;Married;3.0;58333;1;22;2;4;Very High;1;2.0;1;2;High;2.0;2.0;2.0
202091;38.0;6.59;Human Resources;4;Human Resources;Female;No;No;3;Manager;2;18.0;Married;4.0;141667;1;7;3;2;Very High;2;5.0;3;2;High;2.0;2.0;2.0
202092;50.0;7.59;Sales;5;Marketing;Male;Yes;No;4;Sales Executive;2;9.0;Single;1.0;233333;1;7;1;1;Medium;4;8.0;0;3;Low;1.0;1.0;1.0
202093;32.0;6.97;Human Resources;3;Other;Female;No;No;2;Human Resources;4;26.0;Divorced;1.0;208333;2;18;1;4;Very Low;2;11.0;2;1;Low;10.0;4.0;6.0
202094;29.0;7.2;Sales;5;Other;Male;No;Yes;3;Laboratory Technician;1;4.0;Single;3.0;25000;1;7;3;2;Very Low;2;1.0;2;4;Low;1.0;1.0;1.0
202095;28.0;10.2;Research & Development;5;Medical;Male;No;No;1;Human Resources;1;4.0;Divorced;2.0;25000;1;13;4;1;Low;2;2.0;5;4;Low;0.0;0.0;0.0
202096;56.0;6.8;Sales;3;Technical Degree;Male;Yes;No;2;Healthcare Representative;4;29.0;Single;3.0;491667;6;22;4;3;Very Low;3;32.0;3;2;Medium;17.0;5.0;0.0
202097;47.0;6.66;Sales;2;Life Sciences;;No;Yes;4;Manufacturing Director;3;17.0;Single;4.0;200000;2;19;3;2;Very Low;1;15.0;3;1;Medium;9.0;4.0;3.0
202098;19.0;8.49;Human Resources;4;Life Sciences;Male;No;Yes;3;Manufacturing Director;3;4.0;Single;3.0;1040;1;7;4;1;High;3;0.0;4;2;Low;0.0;0.0;0.0
202099;33.0;10.7;Human Resources;5;Medical;Male;No;No;3;Manufacturing Director;1;7.0;Single;2.0;125000;1;11;4;1;Very High;3;5.0;0;2;High;1.0;1.0;1.0
202100;51.0;9.13;Sales;5;Medical;Female;No;Yes;1;Research Director;3;4.0;Married;2.0;83333;1;17;3;4;Very High;2;3.0;0;4;High;1.0;1.0;1.0
202101;43.0;7.59;Human Resources;5;Life Sciences;Male;No;No;3;Sales Representative;1;5.0;Single;5.0;225000;3;14;4;2;High;1;12.0;3;3;Medium;1.0;1.0;1.0
202102;50.0;8.01;Research & Development;3;Human Resources;Female;No;No;3;Laboratory Technician;1;7.0;Single;1.0;166667;1;10;1;4;High;1;13.0;1;1;Medium;1.0;1.0;1.0
202103;60.0;7.32;Human Resources;2;Human Resources;Male;No;No;2;Sales Representative;3;17.0;Single;5.0;575000;7;18;4;4;Low;1;32.0;3;2;High;22.0;2.0;2.0
202104;20.0;7.91;Human Resources;2;Medical;Female;No;Yes;2;Laboratory Technician;2;9.0;Single;1.0;33333;1;7;3;3;Very Low;4;0.0;4;4;High;0.0;0.0;0.0
202105;59.0;7.32;Human Resources;2;Technical Degree;Male;No;No;2;Research Director;4;8.0;Divorced;2.0;491667;4;16;1;1;Very Low;1;37.0;6;2;;9.0;3.0;1.0
202106;18.0;9.5;Human Resources;3;Marketing;Male;No;Yes;1;Research Director;3;3.0;Married;3.0;16667;1;9;1;4;Very High;1;0.0;0;3;Low;0.0;0.0;0.0
202107;37.0;7.38;Sales;1;Human Resources;Male;No;;3;Research Scientist;2;8.0;Divorced;5.0;175000;3;24;3;1;High;3;;6;4;High;4.0;4.0;4.0
202108;29.0;6.65;Human Resources;5;Life Sciences;Male;No;No;3;Research Scientist;4;5.0;Single;3.0;125000;2;23;1;1;High;4;6.0;3;3;Low;4.0;4.0;4.0
202109;40.0;9.6;Research & Development;3;Human Resources;Male;Yes;No;4;Sales Representative;1;19.0;Divorced;5.0;108333;1;7;3;2;Low;4;7.0;2;3;Medium;6.0;0.0;0.0
202110;19.0;6.59;Human Resources;2;Technical Degree;Male;No;Yes;4;Sales Executive;2;4.0;Married;2.0;25000;1;21;4;2;Very Low;1;0.0;1;1;High;0.0;0.0;0.0
202111;32.0;7.11;Research & Development;2;Human Resources;Female;Yes;Yes;1;Manufacturing Director;4;2.0;Married;2.0;25000;1;11;3;1;Medium;4;2.0;2;3;High;0.0;0.0;0.0
202112;41.0;10.51;Human Resources;1;Other;Female;No;Yes;3;Sales Representative;1;2.0;Married;5.0;16667;1;25;4;1;High;3;1.0;3;3;Medium;1.0;1.0;1.0
202113;26.0;6.0;Research & Development;5;Other;Female;Yes;No;4;Human Resources;2;20.0;Single;1.0;100000;2;15;4;2;Very Low;4;4.0;0;1;Medium;4.0;4.0;3.0
202114;34.0;7.7;Sales;5;Life Sciences;Male;Yes;No;2;Laboratory Technician;3;19.0;Single;5.0;100000;1;18;3;3;Very Low;1;8.0;6;3;Medium;6.0;0.0;3.0
202115;28.0;7.1;Sales;4;Technical Degree;;Yes;Yes;1;Manufacturing Director;1;8.0;Single;2.0;58333;1;12;3;3;Very Low;4;4.0;0;1;High;1.0;1.0;1.0
202116;38.0;8.01;Research & Development;3;Life Sciences;Female;No;No;2;Laboratory Technician;1;9.0;Married;5.0;91667;2;17;4;3;High;1;4.0;1;4;Medium;4.0;4.0;4.0
202117;49.0;7.65;Human Resources;4;Medical;Female;No;No;3;Healthcare Representative;4;16.0;Divorced;2.0;283333;5;13;2;3;Very High;2;21.0;5;1;Low;17.0;0.0;7.0
202118;28.0;6.09;Human Resources;4;Technical Degree;Female;No;Yes;4;Sales Representative;1;3.0;Married;5.0;25000;1;23;3;2;Very High;1;0.0;6;1;Medium;0.0;0.0;0.0
202119;49.0;9.88;Research & Development;4;Life Sciences;Female;Yes;No;2;Manufacturing Director;4;14.0;Single;4.0;225000;2;23;2;3;Low;2;13.0;6;2;Low;8.0;2.0;3.0
202120;47.0;7.06;Sales;3;Other;Female;Yes;No;3;Human Resources;2;19.0;Married;1.0;141667;1;22;3;3;Low;2;5.0;4;3;Low;2.0;2.0;2.0
202121;18.0;6.97;Human Resources;1;Human Resources;Female;No;;1;Research Scientist;3;8.0;Single;2.0;16667;1;11;4;4;High;2;;5;3;High;0.0;0.0;0.0
202122;25.0;6.59;Human Resources;4;Medical;Female;No;No;2;;3;7.0;;1.0;25000;1;24;1;4;Medium;4;1.0;1;3;High;1.0;1.0;1.0
202123;60.0;6.11;Sales;1;Life Sciences;Female;Yes;No;1;Laboratory Technician;2;15.0;Single;4.0;383333;3;14;2;1;High;1;19.0;3;1;Low;4.0;4.0;3.0
202124;23.0;7.1;Human Resources;3;Other;Male;No;No;4;Human Resources;1;9.0;Single;1.0;25000;1;21;1;1;Medium;2;1.0;0;1;Low;1.0;1.0;1.0
202125;30.0;7.8;Research & Development;5;Marketing;Female;No;Yes;3;Sales Executive;4;15.0;Single;2.0;175000;4;20;1;4;Medium;4;8.0;1;1;Low;5.0;5.0;2.0
202126;56.0;6.99;Human Resources;3;Other;Male;No;Yes;3;Sales Executive;1;10.0;Married;4.0;58333;1;15;3;3;Medium;2;2.0;5;3;Medium;0.0;0.0;0.0
202127;43.0;6.19;Human Resources;1;Marketing;Female;No;No;4;Research Scientist;4;13.0;Divorced;3.0;175000;3;9;3;4;High;4;6.0;3;3;Medium;2.0;2.0;2.0
202128;60.0;6.7;Sales;5;Technical Degree;Male;No;Yes;2;Laboratory Technician;3;7.0;Single;5.0;383333;5;16;3;1;Medium;1;26.0;1;2;Medium;1.0;1.0;1.0
202129;37.0;7.58;Sales;5;Life Sciences;Female;Yes;Yes;1;Sales Executive;2;16.0;Married;2.0;275000;1;12;4;4;Low;4;15.0;0;2;Medium;13.0;2.0;10.0
202130;22.0;7.59;Research & Development;1;Life Sciences;Female;Yes;Yes;1;Research Scientist;4;10.0;Divorced;4.0;16667;1;9;3;2;Very Low;4;1.0;0;2;Low;0.0;0.0;0.0
202131;31.0;7.97;Human Resources;1;Other;Female;No;Yes;3;Research Scientist;4;8.0;Single;5.0;158333;2;23;3;1;Low;3;10.0;2;1;Medium;0.0;0.0;0.0
202132;41.0;10.41;Sales;3;Marketing;Female;No;Yes;4;Research Director;1;30.0;Divorced;2.0;216667;2;21;3;2;Very High;2;12.0;5;1;High;11.0;1.0;9.0
202133;59.0;9.32;Sales;5;Marketing;Male;Yes;No;1;Healthcare Representative;1;8.0;Married;5.0;541667;5;16;2;3;Very High;3;28.0;5;3;Low;1.0;1.0;1.0
202134;51.0;7.93;Research & Development;3;Marketing;Male;No;Yes;2;Research Scientist;4;12.0;Divorced;5.0;458333;3;9;4;4;Very High;1;23.0;6;2;Low;23.0;4.0;4.0
202135;19.0;5.99;Human Resources;5;Life Sciences;Female;No;No;4;Research Director;3;10.0;Married;5.0;25000;1;20;2;3;Low;3;0.0;6;4;Medium;0.0;0.0;0.0
202136;45.0;6.81;Sales;3;Technical Degree;Male;No;Yes;3;Laboratory Technician;4;12.0;Married;1.0;333333;1;16;3;2;Medium;1;19.0;4;1;Medium;16.0;4.0;0.0
202137;50.0;7.62;Human Resources;4;Marketing;Male;No;Yes;2;Healthcare Representative;4;15.0;Single;1.0;50000;1;8;2;4;High;2;;0;4;Medium;3.0;3.0;0.0
202138;20.0;7.17;Human Resources;2;Marketing;Female;No;Yes;3;Sales Representative;1;13.0;Single;5.0;41667;1;25;1;2;Very Low;3;2.0;0;1;Medium;2.0;2.0;2.0
202139;48.0;7.06;Human Resources;3;Other;Female;No;Yes;4;Research Scientist;4;10.0;Single;4.0;283333;1;18;1;4;Low;2;14.0;6;1;High;2.0;2.0;2.0
202140;29.0;6.31;Sales;2;Marketing;Male;Yes;Yes;3;Research Scientist;4;5.0;Single;5.0;83333;1;14;4;4;Very High;2;3.0;2;3;Medium;0.0;0.0;0.0
202141;25.0;10.65;Human Resources;2;Life Sciences;Female;No;No;2;Sales Executive;1;5.0;Single;2.0;25000;1;11;1;4;Very High;3;1.0;3;3;Medium;0.0;0.0;0.0
202142;19.0;8.75;Human Resources;2;Marketing;Male;No;No;2;Manufacturing Director;3;3.0;Single;1.0;25000;1;13;2;1;Very High;1;1.0;5;2;High;0.0;0.0;0.0
202143;34.0;10.4;Human Resources;5;Marketing;Male;No;Yes;4;Healthcare Representative;2;11.0;Single;5.0;108333;2;12;1;1;Very Low;2;5.0;0;3;Low;3.0;3.0;2.0
202144;40.0;10.73;Research & Development;5;Marketing;Male;Yes;Yes;2;Human Resources;1;6.0;Married;1.0;241667;2;10;4;1;Very High;4;19.0;6;3;Low;8.0;4.0;6.0
202145;27.0;7.23;Human Resources;2;Other;Female;No;No;4;Human Resources;2;5.0;Divorced;4.0;66667;1;16;1;4;Low;4;3.0;4;2;High;1.0;1.0;1.0
202146;57.0;10.27;Research & Development;1;Other;Male;Yes;Yes;4;Healthcare Representative;2;2.0;Married;3.0;16667;1;21;2;4;High;4;0.0;3;2;Medium;0.0;0.0;0.0
202147;27.0;8.0;Human Resources;2;Other;Female;No;Yes;1;Manager;4;10.0;Divorced;5.0;83333;2;20;4;2;Medium;3;4.0;5;2;High;0.0;0.0;0.0
202148;55.0;8.11;Sales;5;Other;Male;No;Yes;3;Manager;3;26.0;Single;4.0;416667;6;12;4;4;High;1;29.0;1;4;High;21.0;2.0;9.0
202149;49.0;8.21;Research & Development;4;Life Sciences;Female;Yes;No;2;Sales Representative;4;4.0;Single;1.0;366667;2;25;2;2;Very Low;4;21.0;0;4;Low;1.0;1.0;1.0
202150;26.0;7.6;Sales;3;Marketing;Female;No;No;3;Human Resources;2;9.0;Divorced;4.0;25000;1;18;3;3;Medium;4;0.0;2;4;Medium;0.0;0.0;0.0
202151;31.0;5.99;Research & Development;1;Human Resources;Male;Yes;Yes;2;Laboratory Technician;2;4.0;Single;4.0;25000;1;24;4;2;Very Low;3;0.0;3;2;Low;0.0;0.0;0.0
202152;46.0;7.11;Human Resources;2;Marketing;Male;No;Yes;4;Sales Representative;3;25.0;Divorced;4.0;208333;1;20;2;2;Medium;1;15.0;2;4;High;12.0;1.0;4.0
202153;41.0;6.71;Human Resources;5;Medical;Female;No;Yes;2;Manufacturing Director;3;16.0;Married;4.0;158333;1;24;4;1;Medium;4;9.0;5;2;Medium;3.0;3.0;3.0
202154;52.0;7.98;Human Resources;3;Technical Degree;Male;No;Yes;2;Research Director;3;19.0;Married;4.0;350000;4;18;3;4;High;2;17.0;6;2;Low;9.0;5.0;2.0
202155;28.0;9.39;Sales;2;Medical;Female;Yes;Yes;1;Sales Representative;4;8.0;Married;1.0;25000;1;12;3;1;Very High;4;1.0;3;2;Medium;1.0;1.0;1.0
202156;60.0;6.04;Research & Development;4;Other;Male;Yes;No;2;Sales Executive;1;18.0;Married;1.0;283333;4;19;3;4;Very Low;1;22.0;4;3;Medium;4.0;4.0;0.0
202157;44.0;6.37;Human Resources;1;Technical Degree;Male;No;No;4;Manager;2;8.0;Divorced;4.0;208333;1;15;4;1;Very Low;1;;4;1;Low;0.0;0.0;0.0
202158;59.0;6.32;Sales;5;Marketing;Male;Yes;Yes;1;Research Scientist;4;21.0;Single;1.0;483333;7;23;2;4;Low;1;29.0;4;4;Low;14.0;2.0;0.0
202159;52.0;6.39;Human Resources;4;Life Sciences;Male;No;Yes;3;Research Scientist;1;26.0;Divorced;2.0;491667;2;17;1;2;Low;4;25.0;5;4;Low;10.0;3.0;5.0
202160;56.0;10.83;Sales;1;Technical Degree;Male;Yes;Yes;2;Manufacturing Director;3;8.0;Divorced;3.0;225000;2;13;2;1;Low;3;10.0;0;3;Low;;;
202161;58.0;7.98;Sales;1;Marketing;Female;Yes;No;3;Healthcare Representative;1;8.0;Married;4.0;191667;3;21;2;4;Low;2;8.0;3;3;Medium;7.0;2.0;3.0
202162;22.0;2.0;Research & Development;4;Other;Male;No;No;2;Human Resources;2;3.0;Married;1.0;33333;1;24;3;3;Very High;1;0.0;3;4;Low;0.0;0.0;0.0
202163;53.0;6.17;Sales;3;Other;;No;Yes;2;Sales Executive;3;19.0;Divorced;4.0;258333;4;9;1;4;High;1;17.0;6;4;Medium;15.0;2.0;6.0
202164;49.0;7.5;Research & Development;3;Marketing;Male;Yes;Yes;3;Laboratory Technician;4;16.0;Married;3.0;325000;4;23;2;2;Very Low;2;26.0;0;3;High;19.0;2.0;3.0
202165;43.0;6.19;Research & Development;4;Medical;Male;Yes;Yes;2;Research Scientist;3;16.0;Divorced;4.0;250000;5;7;3;2;Medium;3;20.0;4;1;Medium;16.0;3.0;10.0
202166;48.0;7.58;Research & Development;1;Medical;Female;No;Yes;1;Human Resources;1;5.0;Married;4.0;116667;3;23;1;4;High;1;6.0;3;4;Medium;4.0;4.0;1.0
202167;20.0;7.81;Sales;5;Medical;Female;No;Yes;2;Manufacturing Director;3;2.0;Divorced;2.0;50000;1;10;1;4;Medium;1;2.0;3;4;High;1.0;1.0;1.0
202168;50.0;7.99;Human Resources;2;Marketing;Female;No;Yes;2;Research Scientist;3;8.0;Divorced;2.0;58333;1;19;2;3;High;4;2.0;5;2;Low;0.0;0.0;0.0
202169;49.0;10.28;Human Resources;5;Technical Degree;Male;No;No;1;Laboratory Technician;4;2.0;Divorced;1.0;66667;1;18;4;3;High;3;3.0;5;1;Medium;0.0;0.0;0.0
202170;54.0;6.81;Human Resources;1;Life Sciences;Female;No;Yes;2;Manufacturing Director;2;12.0;Divorced;4.0;408333;6;7;2;3;Medium;3;30.0;2;2;Medium;10.0;5.0;8.0
202171;33.0;6.68;Research & Development;1;Human Resources;Male;No;Yes;2;Sales Representative;4;4.0;Divorced;5.0;58333;1;12;2;2;Very High;4;4.0;5;2;Low;1.0;1.0;1.0
202172;54.0;9.22;Human Resources;1;Other;Female;No;Yes;2;Sales Representative;4;12.0;Married;1.0;450000;6;16;2;3;Very High;4;24.0;3;1;Low;16.0;1.0;3.0
202173;22.0;7.72;Research & Development;1;Life Sciences;Male;Yes;No;3;Sales Representative;2;2.0;Divorced;5.0;16667;1;12;4;1;Medium;2;1.0;1;4;Low;1.0;1.0;1.0
202174;52.0;6.27;Human Resources;5;Marketing;Female;No;Yes;2;Manufacturing Director;3;30.0;Divorced;4.0;333333;4;16;3;4;High;2;25.0;0;3;High;13.0;5.0;9.0
202175;30.0;6.76;Research & Development;1;Medical;Male;Yes;Yes;2;Research Director;4;7.0;Single;2.0;25000;1;22;2;2;Very Low;1;1.0;0;2;High;1.0;1.0;1.0
202176;29.0;7.51;Human Resources;4;Life Sciences;Female;No;No;4;Human Resources;4;6.0;Single;5.0;58333;1;18;3;1;Medium;4;2.0;1;1;Medium;1.0;1.0;1.0
202177;29.0;6.37;Research & Development;2;Human Resources;Male;No;Yes;3;Manager;4;9.0;Married;1.0;16667;1;24;3;3;Medium;1;1.0;0;3;High;1.0;1.0;1.0
202178;39.0;8.59;Research & Development;1;Technical Degree;Female;Yes;No;2;Sales Representative;3;13.0;Married;1.0;200000;2;9;4;4;Very High;2;13.0;4;3;Low;8.0;1.0;8.0
202179;24.0;6.08;Research & Development;2;Marketing;Male;Yes;No;1;Sales Executive;2;8.0;Married;4.0;25000;1;14;2;2;Medium;4;;0;3;High;0.0;0.0;0.0
202180;30.0;10.65;Human Resources;4;Other;Male;No;No;2;Research Director;2;7.0;Single;2.0;133333;3;8;3;1;Very High;1;6.0;0;4;Medium;;;
202181;60.0;7.17;Sales;2;Other;Female;Yes;Yes;2;Human Resources;3;6.0;Married;2.0;166667;2;20;2;3;Low;2;6.0;3;1;High;0.0;0.0;0.0
202182;20.0;7.37;Human Resources;2;Other;Male;No;Yes;4;Human Resources;2;4.0;Single;1.0;25000;1;13;2;4;Very High;3;0.0;1;4;High;0.0;0.0;0.0
202183;41.0;6.8;Sales;1;Marketing;;Yes;Yes;4;Human Resources;3;12.0;Divorced;1.0;375000;1;24;2;1;Medium;4;18.0;0;1;Medium;8.0;4.0;3.0
202184;39.0;8.11;Sales;3;Human Resources;Male;No;No;3;Healthcare Representative;2;5.0;Divorced;2.0;141667;3;17;4;4;High;2;7.0;3;4;Low;0.0;0.0;0.0
202185;32.0;8.2;Sales;5;Marketing;Female;No;No;3;Laboratory Technician;1;6.0;Married;5.0;108333;2;11;4;3;Very High;2;4.0;2;1;Low;0.0;0.0;0.0
202186;31.0;7.4;Human Resources;1;Other;Male;No;No;3;Human Resources;1;10.0;Single;1.0;108333;1;23;4;2;Very Low;2;8.0;2;3;Low;6.0;3.0;2.0
202187;60.0;8.28;Research & Development;1;Life Sciences;;No;Yes;2;Research Director;4;25.0;Single;5.0;558333;6;16;2;2;Very High;1;37.0;6;3;High;20.0;2.0;0.0
202188;28.0;9.12;Research & Development;3;Medical;Female;No;No;1;Research Director;3;15.0;Divorced;3.0;141667;3;16;4;3;Medium;2;7.0;6;1;Low;5.0;5.0;2.0
202189;53.0;10.98;Human Resources;4;Human Resources;Male;No;No;4;Manager;3;15.0;Single;3.0;291667;3;24;2;3;Low;3;14.0;5;4;High;13.0;3.0;6.0
202190;50.0;10.8;Human Resources;5;Marketing;Male;No;Yes;1;Research Director;4;8.0;Divorced;2.0;75000;2;13;2;1;Low;1;4.0;0;1;Low;3.0;3.0;0.0
202191;43.0;7.61;Human Resources;3;Life Sciences;;No;Yes;2;Manufacturing Director;2;24.0;Single;5.0;266667;2;7;2;2;Low;1;10.0;1;1;Medium;10.0;4.0;7.0
202192;58.0;6.41;Human Resources;5;Other;Female;No;Yes;1;Sales Executive;4;17.0;Divorced;2.0;100000;2;17;3;4;Very High;2;6.0;0;1;High;3.0;3.0;1.0
202193;45.0;6.47;Human Resources;4;Other;Female;No;No;4;Research Scientist;3;2.0;Single;5.0;166667;1;25;2;3;Very Low;4;7.0;3;2;High;0.0;0.0;0.0
202194;24.0;7.08;Sales;5;Human Resources;Female;No;No;2;Healthcare Representative;1;6.0;Divorced;3.0;25000;1;7;3;3;High;2;2.0;0;1;Low;2.0;2.0;2.0
202195;46.0;10.98;Human Resources;2;Medical;Female;No;Yes;4;Sales Representative;1;10.0;Single;5.0;16667;1;15;1;3;Low;1;1.0;2;1;Low;1.0;1.0;1.0
202196;22.0;7.01;Human Resources;5;Other;Male;No;No;1;Manufacturing Director;1;8.0;Divorced;1.0;16667;1;10;2;2;Very High;2;0.0;4;2;;;;
202197;36.0;7.48;Sales;1;Technical Degree;Male;No;Yes;2;Laboratory Technician;3;18.0;Married;3.0;66667;1;19;2;3;Low;1;4.0;5;2;Medium;2.0;2.0;2.0
202198;38.0;8.88;Research & Development;5;Human Resources;Male;Yes;No;1;Laboratory Technician;4;16.0;Divorced;4.0;200000;3;17;4;2;Very Low;4;7.0;6;1;Low;2.0;2.0;2.0
202199;54.0;10.38;Sales;5;Marketing;Male;Yes;Yes;4;Laboratory Technician;2;6.0;Married;5.0;58333;1;25;4;3;High;3;3.0;5;1;High;2.0;2.0;2.0
202200;58.0;6.71;Sales;4;Life Sciences;Female;Yes;Yes;1;Research Scientist;3;7.0;Divorced;2.0;75000;1;20;1;3;Very High;4;4.0;0;1;Low;0.0;0.0;0.0
202201;28.0;7.23;Research & Development;2;Medical;Female;No;Yes;4;Research Scientist;3;3.0;Single;2.0;125000;1;22;1;1;Low;1;5.0;1;3;Low;1.0;1.0;1.0
202202;54.0;6.08;Sales;4;Life Sciences;Male;No;Yes;2;Sales Executive;4;2.0;Married;5.0;33333;1;7;4;4;Low;3;0.0;1;2;High;0.0;0.0;0.0
202203;46.0;7.01;Human Resources;3;Life Sciences;Female;No;No;1;Healthcare Representative;2;9.0;Married;5.0;216667;3;16;3;4;High;3;16.0;3;1;Low;8.0;4.0;7.0
202204;41.0;7.93;Sales;3;Other;Male;Yes;No;1;Manager;1;10.0;Divorced;1.0;216667;2;15;1;4;Very High;3;9.0;2;1;High;8.0;3.0;4.0
202205;38.0;7.52;Sales;3;Life Sciences;Female;Yes;No;1;Laboratory Technician;4;4.0;Married;2.0;125000;3;17;3;4;Medium;1;6.0;0;2;High;0.0;0.0;0.0
202206;28.0;6.2;Human Resources;5;Human Resources;Female;No;Yes;3;Manager;3;6.0;Divorced;2.0;16667;1;20;3;1;High;4;0.0;6;4;High;0.0;0.0;0.0
202207;51.0;9.98;Human Resources;1;Marketing;Female;No;Yes;1;Laboratory Technician;1;6.0;Married;1.0;66667;1;9;1;4;Very Low;2;4.0;1;3;Low;1.0;1.0;1.0
202208;29.0;7.65;Sales;5;Other;Female;No;Yes;3;Healthcare Representative;4;17.0;Married;4.0;75000;1;16;1;1;Very Low;3;5.0;5;3;High;5.0;5.0;1.0
202209;48.0;7.07;Human Resources;4;Medical;Male;No;Yes;4;Research Director;4;20.0;Divorced;3.0;108333;1;13;1;2;Very Low;1;5.0;5;2;Low;2.0;2.0;2.0
202210;34.0;10.11;Sales;4;Technical Degree;Male;Yes;Yes;2;Research Director;4;18.0;Divorced;5.0;158333;1;12;3;1;High;3;11.0;2;3;Low;9.0;2.0;3.0
202211;23.0;8.0;Human Resources;3;Medical;Male;No;Yes;4;Research Director;4;4.0;Single;5.0;33333;1;14;2;2;Medium;2;0.0;4;2;Medium;0.0;0.0;0.0
202212;37.0;7.77;Sales;1;Technical Degree;Female;Yes;Yes;1;Sales Executive;2;21.0;Divorced;1.0;216667;2;10;3;4;High;2;12.0;4;1;Low;11.0;1.0;4.0
202213;51.0;8.07;Sales;5;Marketing;Female;Yes;Yes;1;Human Resources;1;27.0;Divorced;4.0;300000;3;23;3;3;High;2;17.0;5;4;High;14.0;1.0;0.0
202214;47.0;6.32;Sales;5;Human Resources;Male;Yes;No;3;Laboratory Technician;3;5.0;Divorced;5.0;25000;1;13;4;4;High;3;1.0;5;4;Low;1.0;1.0;1.0
202215;22.0;10.81;Human Resources;4;Medical;Male;No;No;1;Human Resources;1;7.0;Single;5.0;25000;1;23;2;1;Very Low;4;1.0;2;4;High;1.0;1.0;1.0
202216;37.0;6.82;Sales;5;Technical Degree;Male;Yes;Yes;2;Healthcare Representative;2;18.0;Divorced;1.0;175000;2;9;2;4;Very Low;2;13.0;6;4;Medium;10.0;0.0;6.0
202217;58.0;7.98;Sales;5;Marketing;Female;No;No;4;Sales Executive;3;8.0;Married;2.0;508333;3;15;1;3;Very High;2;29.0;4;1;Medium;8.0;0.0;2.0
202218;23.0;6.41;Human Resources;5;Medical;Female;No;Yes;2;Sales Executive;1;10.0;Divorced;4.0;8333;1;23;3;1;Very High;1;0.0;3;4;Low;0.0;0.0;0.0
202219;54.0;7.11;Sales;3;Marketing;Male;Yes;No;2;Sales Executive;3;20.0;Single;1.0;400000;1;15;2;2;Low;1;22.0;3;2;Medium;6.0;0.0;1.0
202220;30.0;6.0;Human Resources;5;Human Resources;Male;No;Yes;2;Manager;2;7.0;Single;3.0;33333;1;9;3;4;Very Low;2;2.0;1;4;Low;0.0;0.0;0.0
