EmployeeID;Target;Age;AvgDailyHours;Department;Education;EducationField;Gender;HasFlexibleTimings;IsIndividualContributor;JobInvolvement;JobRole;JobSatisfaction;LeavesTaken;MaritalStatus;MicromanagedAtWork;MonthlyIncome;NumCompaniesWorked;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;RemoteWorkSatistfaction;SelfMotivationLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;WorkLoadLevel;YearsAtCompany;YearsSinceLastPromotion;YearsWithCurrManager
107923;0;48.0;7.4;Human Resources;4;Marketing;Female;No;Yes;4;Research Director;3;11.0;Single;3.0;191667;1;14;1;2;Low;3;9.0;5;1;High;7.0;2.0;0.0
107924;0;23.0;7.5;Sales;5;Marketing;Male;Yes;No;4;Manufacturing Director;3;16.0;Married;5.0;25000;1;16;3;1;Very High;1;2.0;0;2;High;2.0;2.0;2.0
107925;0;31.0;9.01;Sales;4;Life Sciences;Female;No;No;3;Manager;2;13.0;Single;1.0;91667;2;9;2;2;Very High;4;4.0;5;4;Low;3.0;3.0;1.0
107926;0;55.0;7.81;Human Resources;4;Medical;Female;No;Yes;2;Healthcare Representative;1;11.0;Divorced;1.0;241667;2;16;1;2;Very Low;2;18.0;1;3;Medium;18.0;1.0;3.0
107927;0;54.0;7.3;Sales;4;Other;Female;Yes;Yes;2;Manufacturing Director;1;8.0;Divorced;2.0;166667;1;16;2;2;Low;2;10.0;2;3;Low;1.0;1.0;1.0
107928;0;60.0;6.08;Research & Development;2;Medical;Male;No;No;2;Laboratory Technician;2;29.0;Married;1.0;350000;3;17;1;2;Low;2;22.0;3;2;Medium;22.0;4.0;3.0
107929;0;45.0;7.03;Sales;4;Human Resources;Male;Yes;No;1;Sales Representative;3;10.0;Married;4.0;16667;1;18;3;2;Very Low;2;1.0;0;1;Medium;0.0;0.0;0.0
107930;0;33.0;6.81;Human Resources;4;Life Sciences;Male;No;No;3;Human Resources;4;7.0;Married;5.0;41667;1;18;2;2;Very High;3;2.0;0;3;Medium;1.0;1.0;1.0
107931;0;39.0;10.4;Research & Development;5;Marketing;Female;No;No;3;Manufacturing Director;4;13.0;Divorced;2.0;141667;1;18;3;4;Very Low;2;7.0;2;4;Medium;3.0;3.0;2.0
107932;0;60.0;6.71;Sales;5;Medical;Female;Yes;Yes;1;Laboratory Technician;3;26.0;Married;3.0;525000;1;13;3;3;Very Low;1;36.0;3;4;Medium;18.0;2.0;4.0
107933;0;39.0;7.42;Research & Development;5;Technical Degree;Male;Yes;No;1;Research Director;1;9.0;Single;3.0;225000;4;23;2;3;Very High;4;9.0;0;1;Low;3.0;3.0;2.0
107934;0;20.0;6.96;Research & Development;1;Life Sciences;Male;No;Yes;2;Research Scientist;4;6.0;Divorced;4.0;25000;1;16;4;1;Very Low;2;1.0;5;1;Medium;0.0;0.0;0.0
107935;0;23.0;6.62;Research & Development;1;Medical;Male;No;No;1;Research Scientist;2;5.0;Married;2.0;50000;1;21;1;3;Very High;3;2.0;5;1;High;0.0;0.0;0.0
107936;0;45.0;6.41;Human Resources;2;Technical Degree;;No;Yes;3;Sales Executive;3;3.0;Divorced;3.0;33333;1;23;4;4;Very High;2;0.0;4;4;High;0.0;0.0;0.0
107937;0;41.0;8.01;Sales;3;Other;Female;Yes;Yes;4;Research Scientist;2;10.0;Married;5.0;75000;2;25;3;4;Low;1;5.0;4;4;High;0.0;0.0;0.0
107938;1;46.0;6.19;Sales;2;Other;Male;Yes;No;4;Manufacturing Director;2;16.0;Single;3.0;258333;3;15;1;1;High;1;9.0;6;1;Low;5.0;5.0;5.0
107939;0;37.0;7.27;Human Resources;5;Human Resources;Male;No;Yes;1;Manufacturing Director;4;19.0;Divorced;1.0;250000;4;14;1;4;Medium;3;9.0;3;4;High;3.0;3.0;1.0
107940;0;34.0;7.06;Human Resources;3;Marketing;Female;No;No;2;Healthcare Representative;1;5.0;Married;5.0;25000;1;9;3;4;High;4;1.0;6;4;High;1.0;1.0;1.0
107941;0;38.0;7.41;Research & Development;5;Other;Male;Yes;No;3;Research Scientist;4;25.0;Single;5.0;208333;3;7;1;4;Very High;2;14.0;4;1;Low;14.0;0.0;3.0
107942;1;49.0;6.91;Human Resources;5;Human Resources;Female;No;No;2;Sales Executive;2;20.0;Single;5.0;50000;1;22;2;3;Very Low;3;3.0;5;4;Medium;3.0;3.0;0.0
107943;0;50.0;6.81;Human Resources;5;Human Resources;Male;No;No;2;Laboratory Technician;2;2.0;Divorced;1.0;25000;1;13;1;1;Very High;1;2.0;2;3;Medium;0.0;0.0;0.0
107944;1;41.0;7.36;Human Resources;5;Human Resources;Female;No;No;4;Human Resources;1;10.0;Divorced;5.0;266667;1;7;1;4;High;4;18.0;1;1;Low;16.0;1.0;6.0
107945;0;51.0;9.88;Sales;4;Human Resources;Female;No;Yes;3;Healthcare Representative;4;18.0;Single;2.0;91667;1;14;4;4;Low;3;5.0;2;2;High;3.0;3.0;0.0
107946;0;18.0;7.31;Human Resources;4;Human Resources;Male;No;No;2;Healthcare Representative;2;9.0;Single;2.0;33333;1;24;3;1;High;2;0.0;0;4;Medium;0.0;0.0;0.0
107947;0;21.0;9.6;Sales;4;Marketing;Female;Yes;No;4;Manufacturing Director;2;6.0;Single;5.0;50000;1;24;1;2;Low;1;2.0;2;4;Medium;2.0;2.0;2.0
107948;0;41.0;7.29;Human Resources;3;Marketing;Female;No;Yes;3;Laboratory Technician;2;3.0;Married;5.0;41667;1;16;2;4;Low;3;3.0;3;2;Low;0.0;0.0;0.0
107949;0;28.0;7.88;Research & Development;5;Marketing;Female;Yes;No;3;Laboratory Technician;1;8.0;Single;2.0;1059;1;21;2;3;Very High;4;0.0;1;3;High;0.0;0.0;0.0
107950;0;52.0;7.4;Research & Development;5;Human Resources;Male;No;Yes;1;Sales Executive;4;30.0;Divorced;2.0;358333;4;19;3;2;Very High;4;22.0;1;4;Low;19.0;0.0;0.0
107951;0;23.0;9.42;Human Resources;3;Medical;Female;No;No;2;Healthcare Representative;4;5.0;Single;2.0;16667;1;12;2;1;Low;4;1.0;1;2;Medium;1.0;1.0;1.0
107952;0;59.0;6.83;Sales;5;Life Sciences;Male;No;Yes;1;Sales Representative;4;14.0;Married;1.0;6500000;5;11;4;4;Medium;3;36.0;0;2;Medium;24.0;5.0;7.0
107953;0;;8.09;Sales;1;Technical Degree;Female;No;Yes;4;Human Resources;4;19.0;Divorced;2.0;225000;1;9;3;4;High;1;13.0;4;2;Medium;6.0;3.0;0.0
107954;0;45.0;6.32;Sales;5;Marketing;Female;No;No;1;Human Resources;2;13.0;Married;4.0;66667;1;12;1;1;Very High;2;3.0;3;3;High;2.0;2.0;2.0
107955;0;;7.54;Human Resources;1;Technical Degree;Female;No;No;2;Sales Executive;1;6.0;Divorced;4.0;100000;4;17;1;3;High;2;8.0;2;4;Medium;8.0;5.0;0.0
107956;0;59.0;6.36;Research & Development;4;Human Resources;Male;Yes;No;4;Sales Executive;2;8.0;Married;1.0;175000;4;13;3;1;Low;1;9.0;2;1;Low;1.0;1.0;1.0
107957;0;59.0;6.59;Research & Development;4;Life Sciences;Female;Yes;Yes;1;Research Scientist;1;19.0;Single;3.0;325000;2;7;4;2;High;2;16.0;1;1;Low;11.0;2.0;7.0
107958;0;38.0;7.3;Sales;3;Other;Male;Yes;Yes;2;Laboratory Technician;1;17.0;Married;5.0;100000;2;21;2;3;Very High;1;8.0;4;3;High;2.0;2.0;2.0
107959;0;49.0;6.59;Human Resources;2;Life Sciences;Male;No;No;1;;1;20.0;;5.0;83333;2;22;2;1;Very High;3;5.0;5;2;Low;4.0;4.0;0.0
107960;0;48.0;10.01;Research & Development;4;Technical Degree;Male;Yes;No;1;Research Scientist;1;22.0;Divorced;4.0;450000;3;9;2;4;Very Low;2;26.0;5;3;;25.0;0.0;7.0
107961;0;;6.99;Research & Development;2;Life Sciences;Female;Yes;Yes;4;Sales Executive;2;2.0;Married;1.0;16667;1;22;2;3;Very High;3;0.0;3;2;Low;0.0;0.0;0.0
107962;1;31.0;9.46;Research & Development;1;Human Resources;Female;No;No;1;Sales Representative;1;3.0;Divorced;1.0;100000;1;13;4;3;Low;2;5.0;5;1;Medium;1.0;1.0;1.0
107963;0;;6.62;Research & Development;4;Technical Degree;Male;Yes;No;2;Manager;1;11.0;Divorced;4.0;491667;3;21;4;2;Very High;2;27.0;2;4;Medium;2.0;2.0;2.0
107964;0;31.0;7.28;Research & Development;4;Life Sciences;;No;Yes;3;Sales Executive;2;20.0;Single;4.0;225000;2;10;1;4;High;2;8.0;6;1;Low;6.0;4.0;5.0
107965;0;58.0;2.25;Sales;5;Human Resources;Male;Yes;No;3;Manufacturing Director;1;10.0;Divorced;1.0;500000;4;22;2;3;Medium;4;25.0;6;4;High;0.0;0.0;0.0
107966;0;33.0;9.36;Research & Development;5;Life Sciences;Female;No;No;3;Sales Representative;4;9.0;Divorced;3.0;50000;1;14;2;2;Very Low;3;2.0;6;1;Low;1.0;1.0;1.0
107967;0;18.0;6.32;Research & Development;4;Technical Degree;Female;;Yes;3;Manufacturing Director;4;7.0;Married;5.0;16667;1;8;2;1;Low;3;;0;1;High;0.0;0.0;0.0
107968;0;49.0;2.14;Human Resources;4;Human Resources;Female;No;No;1;Sales Executive;3;11.0;Married;5.0;258333;2;21;3;2;Low;2;14.0;2;4;Low;3.0;3.0;2.0
107969;0;41.0;7.43;Human Resources;3;Marketing;Female;No;No;4;Research Director;3;17.0;Divorced;2.0;158333;2;18;4;4;High;4;12.0;3;3;Low;9.0;2.0;5.0
107970;0;;6.33;Human Resources;4;Human Resources;Male;No;Yes;2;Research Scientist;4;20.0;Divorced;1.0;150000;3;25;2;3;Medium;3;6.0;4;1;Medium;4.0;4.0;2.0
107971;0;49.0;7.99;Human Resources;3;Marketing;Male;No;Yes;2;Manufacturing Director;4;4.0;Divorced;1.0;25000;1;8;2;4;Very Low;4;0.0;2;2;;0.0;0.0;0.0
107972;0;38.0;18.05;Sales;2;Other;Male;Yes;Yes;3;Sales Executive;1;9.0;Married;2.0;125000;2;8;3;4;Very High;2;5.0;3;4;Medium;0.0;0.0;0.0
107973;0;38.0;6.04;Research & Development;4;Other;Male;No;Yes;4;Human Resources;4;11.0;Married;5.0;200000;4;14;2;2;Low;4;9.0;3;4;Low;2.0;2.0;2.0
107974;1;33.0;10.41;Sales;4;Life Sciences;Male;No;No;4;Healthcare Representative;2;6.0;Married;2.0;8333;1;8;4;2;Medium;3;0.0;6;1;Medium;0.0;0.0;0.0
107975;0;47.0;10.99;Research & Development;5;Marketing;Male;Yes;No;3;;4;6.0;Married;;75000;1;21;3;4;Very High;3;3.0;6;1;Low;2.0;2.0;2.0
107976;0;54.0;7.32;Sales;5;Medical;Female;No;Yes;3;Laboratory Technician;2;9.0;Divorced;1.0;83333;2;18;1;3;High;2;4.0;5;1;High;0.0;0.0;0.0
107977;0;47.0;7.09;Sales;4;Medical;Female;Yes;No;1;Manager;3;16.0;Divorced;5.0;250000;3;10;2;2;Low;1;16.0;1;3;High;14.0;1.0;5.0
107978;0;45.0;8.03;Human Resources;4;Marketing;Male;No;Yes;3;Human Resources;3;7.0;Single;3.0;8333;1;9;4;3;Very High;4;0.0;3;2;Medium;0.0;0.0;0.0
107979;0;23.0;5.98;Research & Development;4;Technical Degree;Male;Yes;No;3;Laboratory Technician;3;2.0;Single;3.0;50000;1;12;3;1;Low;4;2.0;6;3;Medium;0.0;0.0;0.0
107980;0;60.0;7.01;Sales;1;Technical Degree;Female;Yes;No;4;Human Resources;4;20.0;Single;4.0;525000;7;11;3;2;High;2;39.0;1;4;Medium;23.0;4.0;2.0
107981;0;41.0;9.13;Human Resources;3;Technical Degree;Male;No;Yes;2;Sales Executive;4;10.0;Single;5.0;250000;1;20;3;4;High;1;12.0;1;4;High;11.0;5.0;5.0
107982;0;25.0;6.66;Research & Development;5;Marketing;Male;No;No;3;Human Resources;2;2.0;Married;5.0;8333;1;7;1;2;High;3;0.0;2;1;High;0.0;0.0;0.0
107983;0;47.0;6.45;Human Resources;4;Life Sciences;Male;No;No;4;Laboratory Technician;1;8.0;Married;5.0;100000;3;7;2;4;Low;4;8.0;1;4;High;2.0;2.0;2.0
107984;0;54.0;7.39;Sales;3;Other;Female;No;No;1;Manager;4;19.0;Single;5.0;241667;2;20;2;1;Very High;2;12.0;1;4;High;4.0;4.0;0.0
107985;0;30.0;9.38;Research & Development;1;Human Resources;Male;Yes;Yes;4;Research Scientist;2;13.0;Married;2.0;116667;3;19;3;4;High;1;9.0;4;3;Medium;9.0;0.0;4.0
107986;1;25.0;6.04;Human Resources;1;Human Resources;Male;No;Yes;1;Manufacturing Director;2;10.0;Single;5.0;16667;1;21;4;2;High;2;1.0;4;4;Low;1.0;1.0;1.0
107987;1;26.0;5.98;Human Resources;3;Medical;Female;No;Yes;3;Sales Executive;1;11.0;Single;3.0;91667;1;10;1;1;Low;1;4.0;6;3;High;4.0;4.0;2.0
107988;0;55.0;8.49;Human Resources;3;Marketing;Female;No;No;1;Research Director;4;17.0;Single;5.0;225000;1;14;3;1;Medium;3;12.0;0;1;Medium;10.0;2.0;0.0
107989;0;45.0;9.68;Sales;5;Human Resources;Female;No;No;3;Sales Representative;4;17.0;Single;4.0;258333;2;22;3;4;Very High;2;14.0;6;4;Low;4.0;4.0;2.0
107990;0;49.0;7.32;Research & Development;3;Life Sciences;Male;No;Yes;1;Research Director;3;17.0;Married;2.0;283333;1;9;1;4;Medium;1;17.0;2;3;Low;2.0;2.0;2.0
107991;1;60.0;10.98;Human Resources;1;Other;Female;No;No;4;Manager;3;13.0;Married;5.0;458333;5;7;2;3;Very Low;2;23.0;6;2;Medium;23.0;5.0;9.0
107992;0;37.0;8.38;Research & Development;2;Human Resources;Male;Yes;Yes;2;Sales Executive;4;2.0;Single;5.0;291667;1;14;2;1;Low;1;15.0;5;1;Low;0.0;0.0;0.0
107993;0;29.0;6.4;Research & Development;3;Other;;Yes;Yes;2;Sales Executive;4;8.0;Single;5.0;25000;1;15;1;3;High;4;2.0;6;2;Low;1.0;1.0;1.0
107994;0;36.0;7.08;Research & Development;5;Medical;Female;No;No;1;Manufacturing Director;1;10.0;Married;1.0;150000;2;15;2;3;Medium;2;11.0;6;3;Low;1.0;1.0;1.0
107995;0;47.0;6.48;Human Resources;3;Marketing;Male;No;Yes;2;Sales Representative;1;29.0;Married;2.0;341667;1;15;3;4;Low;3;22.0;2;1;Low;20.0;0.0;2.0
107996;0;25.0;7.11;Sales;2;Technical Degree;Female;No;Yes;4;Laboratory Technician;3;2.0;Divorced;1.0;16667;1;7;3;4;Low;4;1.0;4;4;Medium;;;
107997;0;57.0;8.89;Research & Development;3;Life Sciences;Male;Yes;No;4;Research Scientist;4;3.0;Married;3.0;8333;1;14;3;4;Very Low;3;0.0;1;1;High;0.0;0.0;0.0
107998;0;42.0;9.39;Sales;2;Life Sciences;Female;Yes;Yes;2;Manager;4;13.0;Single;3.0;416667;5;19;1;3;Very High;1;20.0;3;3;Low;9.0;2.0;6.0
107999;0;34.0;6.3;Sales;4;Life Sciences;Male;Yes;No;4;Manager;3;5.0;Single;3.0;200000;2;25;2;1;Very High;1;13.0;2;3;Medium;8.0;2.0;6.0
108000;0;18.0;7.39;Sales;2;Other;Female;Yes;No;4;Human Resources;4;8.0;Married;3.0;16667;1;21;1;1;Very Low;3;0.0;1;2;Low;0.0;0.0;0.0
108001;1;30.0;6.99;Human Resources;2;Medical;Male;No;Yes;4;Research Scientist;4;3.0;Married;1.0;16667;1;11;3;1;Very High;3;0.0;2;3;Medium;0.0;0.0;0.0
108002;0;24.0;8.69;Sales;4;Other;Male;Yes;No;3;Laboratory Technician;1;10.0;Single;3.0;16667;1;22;1;2;High;4;1.0;3;2;Medium;1.0;1.0;1.0
108003;0;30.0;10.29;Sales;1;Marketing;Female;Yes;Yes;3;Healthcare Representative;4;5.0;Single;2.0;25000;1;23;1;3;Very High;2;1.0;2;2;Medium;0.0;0.0;0.0
108004;0;53.0;9.19;Human Resources;3;Medical;Female;No;No;1;Manager;4;8.0;Divorced;1.0;341667;1;12;1;4;Very High;1;26.0;4;3;Medium;8.0;3.0;5.0
108005;1;57.0;7.11;Human Resources;1;Medical;Male;No;No;1;Manager;1;4.0;Married;4.0;108333;1;21;3;2;High;2;4.0;6;1;High;0.0;0.0;0.0
108006;0;;7.42;Human Resources;2;Human Resources;Male;No;Yes;2;;2;11.0;;1.0;91667;2;9;1;1;Medium;3;7.0;0;3;Medium;7.0;2.0;4.0
108007;0;19.0;7.91;Sales;3;Life Sciences;Male;Yes;Yes;1;Manufacturing Director;1;5.0;Divorced;4.0;33333;1;22;4;3;Low;4;0.0;6;3;Low;0.0;0.0;0.0
108008;0;51.0;2.02;Sales;2;Medical;Female;Yes;Yes;2;Research Director;4;11.0;Married;3.0;25000;1;11;4;3;Medium;3;2.0;4;3;Medium;2.0;2.0;2.0
108009;1;41.0;9.19;Research & Development;5;Technical Degree;Male;Yes;Yes;4;Manager;1;13.0;Single;2.0;250000;2;14;3;4;High;1;10.0;0;1;High;8.0;4.0;0.0
108010;0;50.0;7.35;Human Resources;4;Other;Female;No;No;4;Human Resources;4;10.0;Divorced;2.0;216667;1;16;3;1;Very High;1;10.0;5;1;Low;4.0;4.0;3.0
108011;0;33.0;6.02;Research & Development;2;Human Resources;Female;Yes;No;4;Manager;2;4.0;Single;5.0;150000;1;14;1;3;Medium;3;10.0;0;2;Medium;1.0;1.0;1.0
108012;0;55.0;6.09;Sales;5;Medical;Female;No;Yes;4;Human Resources;3;15.0;Single;3.0;41667;1;24;2;4;Very Low;1;2.0;4;4;High;2.0;2.0;2.0
108013;0;34.0;7.79;Research & Development;3;Human Resources;Female;No;No;2;Healthcare Representative;4;14.0;Married;2.0;125000;1;11;2;2;Low;4;10.0;2;2;Medium;4.0;4.0;3.0
108014;0;23.0;7.42;Human Resources;5;Human Resources;Female;No;No;1;Sales Representative;3;2.0;Single;3.0;58333;1;24;4;1;Very High;4;2.0;4;3;Medium;1.0;1.0;1.0
108015;1;39.0;6.89;Research & Development;5;Life Sciences;Male;Yes;Yes;3;Manufacturing Director;4;9.0;Married;5.0;1093;1;22;3;2;Very Low;2;0.0;2;3;Medium;0.0;0.0;0.0
108016;1;24.0;7.22;Research & Development;4;Other;Female;No;No;1;Research Scientist;1;2.0;Single;1.0;25000;1;24;2;4;Very Low;1;0.0;1;1;High;0.0;0.0;0.0
108017;1;40.0;7.83;Sales;2;Human Resources;Male;No;No;3;Laboratory Technician;1;9.0;Single;2.0;166667;1;24;1;2;High;2;6.0;6;4;High;2.0;2.0;2.0
108018;0;33.0;6.02;Research & Development;2;Technical Degree;Female;No;No;3;Manufacturing Director;3;18.0;Married;3.0;41667;1;14;4;2;Low;1;3.0;1;4;Medium;3.0;3.0;1.0
108019;1;31.0;6.99;Research & Development;5;Human Resources;Female;No;No;1;Manufacturing Director;4;5.0;Married;2.0;175000;4;22;1;3;Very Low;1;9.0;6;1;High;7.0;4.0;7.0
108020;0;38.0;6.18;Sales;2;Marketing;Male;No;Yes;1;Manufacturing Director;2;11.0;Divorced;1.0;208333;2;19;4;1;Medium;2;11.0;4;2;Low;6.0;1.0;2.0
108021;1;18.0;8.98;Human Resources;3;Technical Degree;Male;No;Yes;2;Human Resources;1;3.0;Divorced;4.0;33333;1;18;3;2;Very High;3;0.0;2;1;Medium;0.0;0.0;0.0
108022;0;19.0;6.11;Sales;2;Technical Degree;Female;Yes;Yes;4;Manager;4;10.0;Divorced;2.0;25000;1;8;1;1;Very Low;4;1.0;2;2;Medium;0.0;0.0;0.0
108023;0;45.0;6.02;Research & Development;1;Other;Male;No;Yes;4;Sales Executive;2;11.0;Single;5.0;183333;2;8;1;1;Very High;1;7.0;2;4;Low;4.0;4.0;2.0
108024;0;19.0;10.39;Sales;4;Technical Degree;Male;Yes;Yes;2;Laboratory Technician;3;10.0;Divorced;4.0;25000;1;20;4;1;Very High;4;0.0;2;2;Low;0.0;0.0;0.0
108025;0;30.0;8.01;Human Resources;5;Other;Male;No;No;1;Sales Representative;2;17.0;Divorced;1.0;91667;2;19;3;3;Very Low;3;5.0;0;2;Medium;4.0;4.0;0.0
108026;0;54.0;6.59;Research & Development;5;Medical;;Yes;Yes;3;Human Resources;1;16.0;Divorced;5.0;208333;2;22;1;4;High;1;11.0;3;1;Medium;8.0;0.0;6.0
108027;0;58.0;7.32;Research & Development;5;Human Resources;Female;Yes;No;2;Manufacturing Director;3;20.0;Married;5.0;383333;2;19;2;4;Very Low;2;19.0;0;2;High;6.0;5.0;3.0
108028;0;23.0;6.71;Human Resources;5;Technical Degree;Female;No;Yes;3;Laboratory Technician;4;10.0;Divorced;5.0;16667;1;18;4;4;Very Low;4;0.0;6;2;Low;0.0;0.0;0.0
108029;0;;6.37;Research & Development;3;Medical;Female;No;Yes;2;Human Resources;3;3.0;Divorced;3.0;16667;1;20;4;3;Low;2;1.0;5;1;Medium;0.0;0.0;0.0
108030;1;31.0;7.18;Sales;4;Medical;Female;Yes;Yes;1;Manager;4;8.0;Married;3.0;100000;2;22;1;1;Low;1;7.0;0;1;High;3.0;3.0;2.0
108031;0;22.0;7.48;Research & Development;3;Life Sciences;Male;Yes;Yes;4;Sales Executive;3;10.0;Single;5.0;25000;1;15;3;1;Very Low;1;0.0;2;4;Low;0.0;0.0;0.0
108032;0;46.0;7.3;Human Resources;2;Technical Degree;Male;No;No;2;Laboratory Technician;1;14.0;Single;3.0;116667;2;12;1;2;High;2;8.0;4;4;High;5.0;5.0;1.0
108033;0;34.0;6.8;Human Resources;3;Other;Male;No;Yes;4;;1;7.0;;2.0;75000;1;14;2;1;Medium;2;3.0;2;2;Low;3.0;3.0;2.0
108034;0;28.0;8.07;Research & Development;5;Medical;Female;Yes;No;2;Research Scientist;3;8.0;Divorced;4.0;41667;1;13;2;4;Very High;2;2.0;2;4;High;2.0;2.0;2.0
108035;1;38.0;6.71;Sales;3;Human Resources;Male;No;Yes;1;Research Scientist;2;10.0;Divorced;5.0;41667;1;13;1;3;Very Low;3;2.0;4;1;Medium;0.0;0.0;0.0
108036;0;19.0;7.5;Research & Development;5;Marketing;Female;No;No;1;Laboratory Technician;1;9.0;Single;1.0;25000;1;17;1;4;Very High;2;1.0;2;3;High;1.0;1.0;1.0
108037;1;49.0;7.07;Human Resources;3;Other;Male;No;No;2;Manufacturing Director;2;9.0;Single;4.0;75000;2;12;2;3;Medium;3;5.0;1;2;High;4.0;4.0;4.0
108038;0;26.0;6.13;Sales;2;Life Sciences;Male;No;Yes;2;Human Resources;4;11.0;Single;2.0;50000;1;8;3;4;High;2;3.0;6;4;High;2.0;2.0;2.0
108039;0;52.0;6.2;Sales;2;Technical Degree;Male;No;Yes;2;Research Scientist;1;5.0;Divorced;3.0;16667;1;20;4;3;Very Low;2;0.0;0;2;High;0.0;0.0;0.0
108040;0;59.0;6.11;Sales;1;Human Resources;Female;Yes;Yes;4;Manager;1;27.0;Single;4.0;316667;3;22;4;1;Low;2;18.0;6;3;Medium;15.0;2.0;6.0
108041;0;44.0;6.19;Sales;1;Other;Female;No;No;4;Laboratory Technician;2;8.0;Single;2.0;408333;3;20;3;2;High;4;23.0;5;2;Medium;8.0;4.0;5.0
108042;0;46.0;6.11;Human Resources;2;Medical;Male;No;No;1;Research Director;3;8.0;Married;3.0;8333;1;23;1;4;Medium;3;0.0;5;4;Low;0.0;0.0;0.0
108043;0;18.0;6.5;Sales;2;Other;Female;Yes;Yes;4;Research Scientist;2;2.0;Married;5.0;25000;1;23;3;3;Very High;1;0.0;4;2;Low;0.0;0.0;0.0
108044;0;32.0;5.98;Research & Development;4;Medical;Male;Yes;No;1;;1;2.0;;3.0;16667;1;9;1;2;Low;3;1.0;2;2;Low;1.0;1.0;1.0
108045;0;59.0;7.01;Human Resources;5;Medical;Female;No;No;1;Laboratory Technician;3;18.0;Single;3.0;225000;3;20;3;3;Medium;2;17.0;6;3;High;6.0;2.0;2.0
108046;0;54.0;2.06;Human Resources;3;Life Sciences;Male;No;No;3;Manufacturing Director;2;6.0;Married;1.0;150000;1;16;2;2;Medium;4;6.0;6;3;Medium;6.0;0.0;1.0
108047;0;23.0;10.7;Sales;5;Medical;Female;Yes;No;3;Laboratory Technician;4;5.0;Single;2.0;25000;1;20;4;3;Very High;2;2.0;1;1;Low;2.0;2.0;2.0
108048;1;24.0;7.59;Research & Development;4;Human Resources;Female;No;No;1;Research Scientist;1;5.0;Married;4.0;16667;1;11;4;4;Low;3;1.0;5;1;Low;1.0;1.0;1.0
108049;0;46.0;6.2;Sales;3;Technical Degree;Female;Yes;No;3;Sales Representative;4;12.0;Divorced;4.0;258333;3;16;4;4;Low;1;14.0;3;3;Medium;11.0;5.0;4.0
108050;0;56.0;7.68;Human Resources;4;Medical;Female;No;Yes;1;Research Scientist;3;6.0;Married;4.0;75000;2;24;1;4;Medium;3;4.0;0;3;;3.0;3.0;1.0
108051;0;32.0;9.11;Sales;4;Technical Degree;Female;No;Yes;4;Manufacturing Director;2;8.0;Single;4.0;83333;1;18;1;1;Very Low;4;4.0;2;4;Medium;3.0;3.0;3.0
108052;0;30.0;7.21;Human Resources;4;Technical Degree;;No;No;3;Laboratory Technician;3;5.0;Married;5.0;25000;1;16;2;3;High;3;1.0;5;2;Medium;0.0;0.0;0.0
108053;0;49.0;6.09;Human Resources;3;Human Resources;Male;No;No;1;Laboratory Technician;2;22.0;Married;3.0;308333;4;14;1;2;Very High;2;17.0;6;1;Low;11.0;3.0;4.0
108054;0;26.0;8.0;Sales;2;Marketing;Female;Yes;No;1;Healthcare Representative;1;10.0;Single;5.0;75000;1;14;4;3;Low;3;3.0;2;3;High;0.0;0.0;0.0
108055;0;;7.79;Research & Development;4;Technical Degree;Female;No;No;2;Manufacturing Director;3;6.0;Single;1.0;291667;1;21;2;3;Very High;2;10.0;5;3;Medium;5.0;5.0;2.0
108056;1;;10.51;Human Resources;2;Technical Degree;Female;No;No;4;Sales Executive;1;8.0;Married;2.0;50000;1;7;1;4;Low;1;3.0;3;2;Medium;0.0;0.0;0.0
108057;0;43.0;10.29;Human Resources;1;Other;Female;No;Yes;4;Sales Executive;4;8.0;Divorced;3.0;33333;1;21;2;3;Medium;3;0.0;5;3;Medium;0.0;0.0;0.0
108058;0;20.0;6.61;Research & Development;2;Marketing;Male;Yes;Yes;1;Research Director;2;5.0;Divorced;2.0;25000;1;24;2;4;Very High;2;1.0;0;4;Low;0.0;0.0;0.0
108059;0;38.0;7.24;Sales;1;Other;Female;No;No;4;Research Scientist;1;3.0;Married;3.0;1068;1;20;3;4;Very High;3;0.0;5;3;Medium;0.0;0.0;0.0
108060;0;34.0;10.51;Sales;3;Medical;Male;Yes;Yes;1;Sales Executive;4;16.0;Divorced;2.0;100000;1;17;1;2;Low;4;5.0;4;1;Low;3.0;3.0;2.0
108061;0;41.0;9.42;Sales;5;Human Resources;Female;Yes;Yes;2;Sales Representative;3;12.0;Divorced;3.0;133333;2;9;2;2;Very High;1;5.0;6;4;Low;3.0;3.0;3.0
108062;1;55.0;6.91;Human Resources;5;Other;Female;No;No;2;Research Director;4;30.0;Married;5.0;241667;1;19;2;3;High;1;15.0;3;4;High;14.0;2.0;7.0
108063;0;57.0;6.31;Research & Development;2;Technical Degree;Female;Yes;No;2;Laboratory Technician;4;7.0;Single;3.0;350000;5;25;1;4;Very High;2;20.0;3;3;Medium;5.0;5.0;0.0
108064;1;43.0;10.32;Human Resources;3;Marketing;;No;No;3;Sales Representative;2;23.0;Single;5.0;316667;3;10;3;2;Medium;2;17.0;1;2;High;16.0;5.0;8.0
